statecode,policyID,county_name,line
FL,786677,LIBERTY COUNTY,Residential
FL,259373,LIBERTY COUNTY,Residential
FL,451475,LIBERTY COUNTY,Residential
FL,882753,LIBERTY COUNTY,Residential
FL,783377,LIBERTY COUNTY,Residential
FL,437430,LIBERTY COUNTY,Residential
FL,827369,LIBERTY COUNTY,Residential
FL,596250,LIBERTY COUNTY,Residential
FL,285886,LIBERTY COUNTY,Residential
FL,458484,LIBERTY COUNTY,Residential
FL,486112,LIBERTY COUNTY,Residential
FL,101338,LIBERTY COUNTY,Residential
FL,232095,LIBERTY COUNTY,Residential
FL,342224,LIBERTY COUNTY,Residential
FL,886136,LIBERTY COUNTY,Residential
FL,903258,LIBERTY COUNTY,Residential
FL,520030,LIBERTY COUNTY,Residential
FL,277195,LIBERTY COUNTY,Residential
FL,181268,LIBERTY COUNTY,Residential
FL,128861,LIBERTY COUNTY,Commercial
FL,502760,LIBERTY COUNTY,Residential
FL,848887,LIBERTY COUNTY,Residential
FL,548440,LIBERTY COUNTY,Residential
FL,201566,LIBERTY COUNTY,Residential
FL,744482,FRANKLIN COUNTY,Residential
FL,390109,FRANKLIN COUNTY,Residential
FL,511392,FRANKLIN COUNTY,Residential
FL,408803,FRANKLIN COUNTY,Residential
FL,411806,FRANKLIN COUNTY,Residential
FL,344504,FRANKLIN COUNTY,Residential
FL,433345,FRANKLIN COUNTY,Residential
FL,272099,FRANKLIN COUNTY,Residential
FL,163684,GADSDEN COUNTY,Residential
FL,719955,GADSDEN COUNTY,Residential
FL,876995,GADSDEN COUNTY,Residential
FL,743399,GADSDEN COUNTY,Residential
FL,595305,GADSDEN COUNTY,Residential
FL,910435,GADSDEN COUNTY,Residential
FL,131728,GADSDEN COUNTY,Residential
FL,372630,GADSDEN COUNTY,Commercial
FL,273180,GADSDEN COUNTY,Residential
FL,618362,GADSDEN COUNTY,Residential
FL,653880,GADSDEN COUNTY,Residential
FL,939368,GADSDEN COUNTY,Residential
FL,320372,GADSDEN COUNTY,Residential
FL,695248,GADSDEN COUNTY,Residential
FL,622358,GADSDEN COUNTY,Residential
FL,248006,GADSDEN COUNTY,Residential
FL,717616,GADSDEN COUNTY,Residential
FL,678182,GADSDEN COUNTY,Residential
FL,399488,GADSDEN COUNTY,Residential
FL,739362,GADSDEN COUNTY,Residential
FL,760498,GADSDEN COUNTY,Residential
FL,447188,GADSDEN COUNTY,Residential
FL,255060,GADSDEN COUNTY,Commercial
FL,964099,GADSDEN COUNTY,Residential
FL,853251,GADSDEN COUNTY,Residential
FL,280691,GADSDEN COUNTY,Residential
FL,436217,WAKULLA COUNTY,Residential
FL,137690,WAKULLA COUNTY,Residential
FL,364869,WAKULLA COUNTY,Residential
FL,622931,WAKULLA COUNTY,Residential
FL,144721,WAKULLA COUNTY,Residential
FL,879044,WAKULLA COUNTY,Residential
FL,293936,WAKULLA COUNTY,Residential
FL,791778,WAKULLA COUNTY,Residential
FL,771997,WAKULLA COUNTY,Residential
FL,610413,WAKULLA COUNTY,Residential
FL,110834,WAKULLA COUNTY,Residential
FL,810838,WAKULLA COUNTY,Residential
FL,501151,WAKULLA COUNTY,Residential
FL,132290,WAKULLA COUNTY,Residential
FL,790532,WAKULLA COUNTY,Residential
FL,793536,WAKULLA COUNTY,Residential
FL,252450,WAKULLA COUNTY,Commercial
FL,390685,WAKULLA COUNTY,Residential
FL,263106,WAKULLA COUNTY,Residential
FL,222923,WAKULLA COUNTY,Residential
FL,478696,WAKULLA COUNTY,Commercial
FL,644404,WAKULLA COUNTY,Commercial
FL,936549,WAKULLA COUNTY,Residential
FL,726970,WAKULLA COUNTY,Residential
FL,637467,WAKULLA COUNTY,Residential
FL,506061,WAKULLA COUNTY,Residential
FL,405009,WAKULLA COUNTY,Residential
FL,797729,WAKULLA COUNTY,Residential
FL,342656,WAKULLA COUNTY,Residential
FL,808248,WAKULLA COUNTY,Commercial
FL,586817,WAKULLA COUNTY,Commercial
FL,297047,WAKULLA COUNTY,Residential
FL,377880,WAKULLA COUNTY,Residential
FL,960034,WAKULLA COUNTY,Commercial
FL,556888,WAKULLA COUNTY,Residential
FL,440763,WAKULLA COUNTY,Commercial
FL,827514,WAKULLA COUNTY,Commercial
FL,261396,WAKULLA COUNTY,Residential
FL,971391,WAKULLA COUNTY,Residential
FL,329887,WAKULLA COUNTY,Residential
FL,790204,WAKULLA COUNTY,Residential
FL,593181,WAKULLA COUNTY,Residential
FL,567130,WAKULLA COUNTY,Residential
FL,778905,WAKULLA COUNTY,Residential
FL,565101,WAKULLA COUNTY,Residential
FL,124465,WAKULLA COUNTY,Residential
FL,254681,WAKULLA COUNTY,Residential
FL,730075,WAKULLA COUNTY,Residential
FL,469022,WAKULLA COUNTY,Residential
FL,427994,WAKULLA COUNTY,Residential
FL,904768,WAKULLA COUNTY,Residential
FL,952446,WAKULLA COUNTY,Residential
FL,802386,WAKULLA COUNTY,Residential
FL,443430,WAKULLA COUNTY,Residential
FL,306353,WAKULLA COUNTY,Residential
FL,425957,FRANKLIN COUNTY,Residential
FL,984289,FRANKLIN COUNTY,Residential
FL,841525,FRANKLIN COUNTY,Residential
FL,671320,FRANKLIN COUNTY,Residential
FL,790892,FRANKLIN COUNTY,Residential
FL,387385,FRANKLIN COUNTY,Residential
FL,485814,FRANKLIN COUNTY,Commercial
FL,803291,FRANKLIN COUNTY,Commercial
FL,575869,FRANKLIN COUNTY,Commercial
FL,274205,FRANKLIN COUNTY,Commercial
FL,508824,FRANKLIN COUNTY,Commercial
FL,176891,FRANKLIN COUNTY,Residential
FL,201277,FRANKLIN COUNTY,Residential
FL,242745,FRANKLIN COUNTY,Residential
FL,272543,FRANKLIN COUNTY,Residential
FL,354967,FRANKLIN COUNTY,Residential
FL,417685,FRANKLIN COUNTY,Residential
FL,216543,GADSDEN COUNTY,Residential
FL,547186,GADSDEN COUNTY,Residential
FL,766555,GADSDEN COUNTY,Residential
FL,340437,GADSDEN COUNTY,Residential
FL,960468,GADSDEN COUNTY,Residential
FL,578597,GADSDEN COUNTY,Residential
FL,316406,GADSDEN COUNTY,Residential
FL,730243,GADSDEN COUNTY,Residential
FL,340294,GADSDEN COUNTY,Residential
FL,348693,GADSDEN COUNTY,Residential
FL,198785,GADSDEN COUNTY,Residential
FL,296809,GADSDEN COUNTY,Commercial
FL,466837,GADSDEN COUNTY,Commercial
FL,931973,GADSDEN COUNTY,Residential
FL,478208,GADSDEN COUNTY,Residential
FL,327460,GADSDEN COUNTY,Residential
FL,755449,GADSDEN COUNTY,Residential
FL,246887,GADSDEN COUNTY,Residential
FL,790477,MADISON COUNTY,Residential
FL,807314,MADISON COUNTY,Residential
FL,852868,MADISON COUNTY,Residential
FL,757484,MADISON COUNTY,Residential
FL,539258,MADISON COUNTY,Residential
FL,125300,MADISON COUNTY,Residential
FL,515247,MADISON COUNTY,Residential
FL,362625,MADISON COUNTY,Residential
FL,441367,MADISON COUNTY,Residential
FL,428148,MADISON COUNTY,Residential
FL,251047,GADSDEN COUNTY,Residential
FL,613819,GADSDEN COUNTY,Residential
FL,494107,GADSDEN COUNTY,Residential
FL,634777,GADSDEN COUNTY,Residential
FL,984559,GADSDEN COUNTY,Residential
FL,388907,GADSDEN COUNTY,Residential
FL,444433,GADSDEN COUNTY,Residential
FL,136473,GADSDEN COUNTY,Residential
FL,928946,GADSDEN COUNTY,Commercial
FL,276598,GADSDEN COUNTY,Commercial
FL,957251,GADSDEN COUNTY,Commercial
FL,437315,GADSDEN COUNTY,Commercial
FL,880804,GADSDEN COUNTY,Residential
FL,278989,GADSDEN COUNTY,Residential
FL,223853,GADSDEN COUNTY,Residential
FL,526575,GADSDEN COUNTY,Residential
FL,914254,GADSDEN COUNTY,Residential
FL,485361,GADSDEN COUNTY,Residential
FL,689055,GADSDEN COUNTY,Commercial
FL,662290,GADSDEN COUNTY,Residential
FL,311286,GADSDEN COUNTY,Residential
FL,830307,GADSDEN COUNTY,Residential
FL,886048,GADSDEN COUNTY,Residential
FL,100316,GADSDEN COUNTY,Residential
FL,302424,GADSDEN COUNTY,Residential
FL,902058,GADSDEN COUNTY,Residential
FL,465430,GADSDEN COUNTY,Residential
FL,704037,GADSDEN COUNTY,Residential
FL,465920,GADSDEN COUNTY,Residential
FL,485918,GADSDEN COUNTY,Residential
FL,211655,GADSDEN COUNTY,Residential
FL,461546,GADSDEN COUNTY,Residential
FL,956939,GADSDEN COUNTY,Residential
FL,223206,GADSDEN COUNTY,Residential
FL,808184,GADSDEN COUNTY,Residential
FL,263920,GADSDEN COUNTY,Residential
FL,481056,GADSDEN COUNTY,Residential
FL,885148,GADSDEN COUNTY,Residential
FL,639151,GADSDEN COUNTY,Residential
FL,939684,GADSDEN COUNTY,Residential
FL,730817,GADSDEN COUNTY,Residential
FL,881633,GADSDEN COUNTY,Residential
FL,351383,GADSDEN COUNTY,Residential
FL,194298,GADSDEN COUNTY,Residential
FL,892232,GADSDEN COUNTY,Residential
FL,332022,GADSDEN COUNTY,Residential
FL,568246,GADSDEN COUNTY,Residential
FL,363008,GADSDEN COUNTY,Residential
FL,463483,GADSDEN COUNTY,Residential
FL,679828,GADSDEN COUNTY,Residential
FL,958563,GADSDEN COUNTY,Residential
FL,349028,GADSDEN COUNTY,Commercial
FL,483460,GADSDEN COUNTY,Residential
FL,267578,GADSDEN COUNTY,Commercial
FL,951972,GADSDEN COUNTY,Residential
FL,230094,GADSDEN COUNTY,Residential
FL,107453,GADSDEN COUNTY,Commercial
FL,310848,GADSDEN COUNTY,Residential
FL,480667,GADSDEN COUNTY,Residential
FL,376972,GADSDEN COUNTY,Residential
FL,329020,GADSDEN COUNTY,Residential
FL,687753,GADSDEN COUNTY,Residential
FL,839888,GADSDEN COUNTY,Residential
FL,248834,GADSDEN COUNTY,Residential
FL,462344,LIBERTY COUNTY,Residential
FL,583299,LIBERTY COUNTY,Commercial
FL,460519,LIBERTY COUNTY,Residential
FL,733735,LIBERTY COUNTY,Residential
FL,267190,LIBERTY COUNTY,Residential
FL,408444,MADISON COUNTY,Residential
FL,941525,MADISON COUNTY,Residential
FL,701341,MADISON COUNTY,Residential
FL,670477,MADISON COUNTY,Residential
FL,569296,MADISON COUNTY,Residential
FL,186507,MADISON COUNTY,Residential
FL,141517,MADISON COUNTY,Residential
FL,424714,MADISON COUNTY,Residential
FL,569209,MADISON COUNTY,Residential
FL,950233,MADISON COUNTY,Commercial
FL,484152,MADISON COUNTY,Residential
FL,196725,MADISON COUNTY,Residential
FL,124654,MADISON COUNTY,Commercial
FL,911722,MADISON COUNTY,Residential
FL,765060,MADISON COUNTY,Residential
FL,688938,MADISON COUNTY,Residential
FL,273297,MADISON COUNTY,Residential
FL,248817,MADISON COUNTY,Residential
FL,226968,MADISON COUNTY,Residential
FL,840749,MADISON COUNTY,Residential
FL,599513,MADISON COUNTY,Residential
FL,352034,MADISON COUNTY,Residential
FL,459881,MADISON COUNTY,Residential
FL,596506,MADISON COUNTY,Residential
FL,419655,MADISON COUNTY,Residential
FL,823571,MADISON COUNTY,Residential
FL,700978,MADISON COUNTY,Residential
FL,425548,MADISON COUNTY,Residential
FL,416477,MADISON COUNTY,Residential
FL,997627,MADISON COUNTY,Residential
FL,904796,MADISON COUNTY,Residential
FL,366928,MADISON COUNTY,Residential
FL,620351,MADISON COUNTY,Residential
FL,284239,MADISON COUNTY,Residential
FL,790773,MADISON COUNTY,Residential
FL,220438,MADISON COUNTY,Residential
FL,608209,MADISON COUNTY,Residential
FL,979905,MADISON COUNTY,Residential
FL,430332,MADISON COUNTY,Residential
FL,342163,MADISON COUNTY,Residential
FL,686993,MADISON COUNTY,Residential
FL,871485,MADISON COUNTY,Residential
FL,675816,MADISON COUNTY,Residential
FL,536685,MADISON COUNTY,Residential
FL,623673,MADISON COUNTY,Residential
FL,374046,MADISON COUNTY,Residential
FL,227293,MADISON COUNTY,Residential
FL,544721,MADISON COUNTY,Residential
FL,187389,MADISON COUNTY,Residential
FL,233931,MADISON COUNTY,Residential
FL,979777,MADISON COUNTY,Residential
FL,854640,MADISON COUNTY,Residential
FL,713166,MADISON COUNTY,Residential
FL,622713,MADISON COUNTY,Commercial
FL,760557,MADISON COUNTY,Residential
FL,386420,MADISON COUNTY,Residential
FL,990463,MADISON COUNTY,Commercial
FL,186358,MADISON COUNTY,Residential
FL,364912,MADISON COUNTY,Residential
FL,352489,GADSDEN COUNTY,Residential
FL,549727,JEFFERSON COUNTY,Residential
FL,271003,JEFFERSON COUNTY,Residential
FL,814262,JEFFERSON COUNTY,Residential
FL,896386,JEFFERSON COUNTY,Residential
FL,865501,JEFFERSON COUNTY,Residential
FL,453724,JEFFERSON COUNTY,Residential
FL,408265,JEFFERSON COUNTY,Residential
FL,520733,JEFFERSON COUNTY,Residential
FL,993917,JEFFERSON COUNTY,Residential
FL,343211,JEFFERSON COUNTY,Residential
FL,850825,JEFFERSON COUNTY,Residential
FL,378860,JEFFERSON COUNTY,Residential
FL,682241,JEFFERSON COUNTY,Residential
FL,640824,JEFFERSON COUNTY,Residential
FL,807855,JEFFERSON COUNTY,Residential
FL,349153,JEFFERSON COUNTY,Residential
FL,336877,JEFFERSON COUNTY,Residential
FL,491718,JEFFERSON COUNTY,Residential
FL,963762,JEFFERSON COUNTY,Residential
FL,110199,JEFFERSON COUNTY,Residential
FL,560859,JEFFERSON COUNTY,Residential
FL,971647,JEFFERSON COUNTY,Residential
FL,299010,JEFFERSON COUNTY,Residential
FL,731013,JEFFERSON COUNTY,Residential
FL,183167,JEFFERSON COUNTY,Residential
FL,170649,JEFFERSON COUNTY,Residential
FL,677574,JEFFERSON COUNTY,Residential
FL,980724,JEFFERSON COUNTY,Residential
FL,361902,JEFFERSON COUNTY,Residential
FL,361949,JEFFERSON COUNTY,Residential
FL,762422,JEFFERSON COUNTY,Residential
FL,230449,JEFFERSON COUNTY,Residential
FL,626481,JEFFERSON COUNTY,Residential
FL,596965,JEFFERSON COUNTY,Residential
FL,663507,JEFFERSON COUNTY,Residential
FL,893473,JEFFERSON COUNTY,Residential
FL,144278,JEFFERSON COUNTY,Residential
FL,666220,JEFFERSON COUNTY,Residential
FL,145040,JEFFERSON COUNTY,Residential
FL,350628,JEFFERSON COUNTY,Residential
FL,143023,JEFFERSON COUNTY,Residential
FL,347038,JEFFERSON COUNTY,Residential
FL,306792,JEFFERSON COUNTY,Commercial
FL,479443,JEFFERSON COUNTY,Residential
FL,139293,JEFFERSON COUNTY,Residential
FL,928529,JEFFERSON COUNTY,Residential
FL,406883,JEFFERSON COUNTY,Residential
FL,904481,JEFFERSON COUNTY,Residential
FL,800218,JEFFERSON COUNTY,Residential
FL,431173,JEFFERSON COUNTY,Commercial
FL,779054,JEFFERSON COUNTY,Residential
FL,995049,JEFFERSON COUNTY,Residential
FL,726733,JEFFERSON COUNTY,Residential
FL,980126,JEFFERSON COUNTY,Residential
FL,353282,JEFFERSON COUNTY,Residential
FL,208099,JEFFERSON COUNTY,Residential
FL,776568,JEFFERSON COUNTY,Residential
FL,219138,WAKULLA COUNTY,Residential
FL,572410,WAKULLA COUNTY,Residential
FL,976645,WAKULLA COUNTY,Residential
FL,243505,WAKULLA COUNTY,Residential
FL,378722,WAKULLA COUNTY,Residential
FL,397940,WAKULLA COUNTY,Residential
FL,502466,WAKULLA COUNTY,Residential
FL,878346,WAKULLA COUNTY,Residential
FL,508637,WAKULLA COUNTY,Residential
FL,982298,WAKULLA COUNTY,Residential
FL,489930,TAYLOR COUNTY,Commercial
FL,858457,TAYLOR COUNTY,Residential
FL,339167,TAYLOR COUNTY,Residential
FL,172384,TAYLOR COUNTY,Residential
FL,123923,TAYLOR COUNTY,Residential
FL,554572,TAYLOR COUNTY,Residential
FL,198361,TAYLOR COUNTY,Commercial
FL,302493,TAYLOR COUNTY,Residential
FL,111020,TAYLOR COUNTY,Residential
FL,387113,TAYLOR COUNTY,Residential
FL,681245,TAYLOR COUNTY,Residential
FL,335083,TAYLOR COUNTY,Residential
FL,198084,TAYLOR COUNTY,Residential
FL,974019,TAYLOR COUNTY,Residential
FL,189732,TAYLOR COUNTY,Residential
FL,919237,TAYLOR COUNTY,Residential
FL,703813,TAYLOR COUNTY,Residential
FL,992140,TAYLOR COUNTY,Residential
FL,442886,TAYLOR COUNTY,Residential
FL,323672,TAYLOR COUNTY,Commercial
FL,209448,TAYLOR COUNTY,Residential
FL,551371,TAYLOR COUNTY,Residential
FL,754333,TAYLOR COUNTY,Residential
FL,803578,TAYLOR COUNTY,Residential
FL,860005,TAYLOR COUNTY,Residential
FL,244382,TAYLOR COUNTY,Residential
FL,557428,TAYLOR COUNTY,Commercial
FL,946133,TAYLOR COUNTY,Residential
FL,954047,TAYLOR COUNTY,Residential
FL,751178,TAYLOR COUNTY,Residential
FL,983825,TAYLOR COUNTY,Residential
FL,385875,TAYLOR COUNTY,Residential
FL,521593,TAYLOR COUNTY,Residential
FL,850201,TAYLOR COUNTY,Residential
FL,742445,TAYLOR COUNTY,Residential
FL,688673,TAYLOR COUNTY,Residential
FL,950319,TAYLOR COUNTY,Residential
FL,804282,TAYLOR COUNTY,Residential
FL,964764,TAYLOR COUNTY,Residential
FL,946971,TAYLOR COUNTY,Residential
FL,381999,TAYLOR COUNTY,Residential
FL,703464,TAYLOR COUNTY,Residential
FL,767342,TAYLOR COUNTY,Commercial
FL,295825,TAYLOR COUNTY,Residential
FL,511947,TAYLOR COUNTY,Residential
FL,497446,TAYLOR COUNTY,Residential
FL,724330,TAYLOR COUNTY,Residential
FL,715643,TAYLOR COUNTY,Residential
FL,646193,TAYLOR COUNTY,Residential
FL,301733,TAYLOR COUNTY,Residential
FL,512304,TAYLOR COUNTY,Residential
FL,837657,TAYLOR COUNTY,Residential
FL,789826,TAYLOR COUNTY,Commercial
FL,631172,TAYLOR COUNTY,Residential
FL,693823,TAYLOR COUNTY,Residential
FL,478886,TAYLOR COUNTY,Residential
FL,996504,TAYLOR COUNTY,Residential
FL,113209,TAYLOR COUNTY,Residential
FL,628450,TAYLOR COUNTY,Residential
FL,296773,TAYLOR COUNTY,Residential
FL,332837,TAYLOR COUNTY,Commercial
FL,723813,TAYLOR COUNTY,Residential
FL,973935,TAYLOR COUNTY,Residential
FL,902448,TAYLOR COUNTY,Residential
FL,967792,TAYLOR COUNTY,Residential
FL,991555,TAYLOR COUNTY,Residential
FL,199723,TAYLOR COUNTY,Residential
FL,709705,TAYLOR COUNTY,Residential
FL,581618,TAYLOR COUNTY,Residential
FL,228671,TAYLOR COUNTY,Residential
FL,792113,TAYLOR COUNTY,Residential
FL,362668,TAYLOR COUNTY,Residential
FL,924918,TAYLOR COUNTY,Residential
FL,810749,TAYLOR COUNTY,Commercial
FL,916616,TAYLOR COUNTY,Residential
FL,971782,TAYLOR COUNTY,Residential
FL,251835,TAYLOR COUNTY,Residential
FL,647540,TAYLOR COUNTY,Residential
FL,565470,TAYLOR COUNTY,Residential
FL,643886,TAYLOR COUNTY,Residential
FL,970032,TAYLOR COUNTY,Residential
FL,705570,TAYLOR COUNTY,Residential
FL,886873,TAYLOR COUNTY,Residential
FL,109862,TAYLOR COUNTY,Residential
FL,280283,TAYLOR COUNTY,Residential
FL,176659,TAYLOR COUNTY,Residential
FL,605167,TAYLOR COUNTY,Residential
FL,522273,TAYLOR COUNTY,Residential
FL,161421,TAYLOR COUNTY,Residential
FL,964810,TAYLOR COUNTY,Residential
FL,148513,TAYLOR COUNTY,Residential
FL,537098,TAYLOR COUNTY,Residential
FL,939518,TAYLOR COUNTY,Residential
FL,120991,TAYLOR COUNTY,Residential
FL,642958,TAYLOR COUNTY,Residential
FL,102002,TAYLOR COUNTY,Residential
FL,484307,TAYLOR COUNTY,Residential
FL,539985,TAYLOR COUNTY,Residential
FL,660338,TAYLOR COUNTY,Residential
FL,680100,MADISON COUNTY,Residential
FL,240664,MADISON COUNTY,Commercial
FL,948418,MADISON COUNTY,Residential
FL,915706,MADISON COUNTY,Residential
FL,700735,MADISON COUNTY,Residential
FL,521481,MADISON COUNTY,Residential
FL,399117,GADSDEN COUNTY,Residential
FL,850152,GADSDEN COUNTY,Residential
FL,267551,GADSDEN COUNTY,Residential
FL,475548,GADSDEN COUNTY,Residential
FL,708729,GADSDEN COUNTY,Residential
FL,875533,GADSDEN COUNTY,Commercial
FL,754962,GADSDEN COUNTY,Commercial
FL,254136,GADSDEN COUNTY,Residential
FL,520684,GADSDEN COUNTY,Residential
FL,811927,GADSDEN COUNTY,Residential
FL,307890,GADSDEN COUNTY,Residential
FL,441071,GADSDEN COUNTY,Residential
FL,960973,GADSDEN COUNTY,Residential
FL,134341,GADSDEN COUNTY,Residential
FL,830075,GADSDEN COUNTY,Residential
FL,194015,GADSDEN COUNTY,Residential
FL,344814,GADSDEN COUNTY,Residential
FL,594806,GADSDEN COUNTY,Residential
FL,819822,GADSDEN COUNTY,Residential
FL,747511,GADSDEN COUNTY,Residential
FL,274748,GADSDEN COUNTY,Residential
FL,671128,GADSDEN COUNTY,Residential
FL,546588,GADSDEN COUNTY,Residential
FL,281041,GADSDEN COUNTY,Residential
FL,388236,GADSDEN COUNTY,Residential
FL,583457,GADSDEN COUNTY,Residential
FL,634761,GADSDEN COUNTY,Residential
FL,992828,GADSDEN COUNTY,Residential
FL,840869,GADSDEN COUNTY,Commercial
FL,753794,GADSDEN COUNTY,Residential
FL,394096,GADSDEN COUNTY,Residential
FL,993901,GADSDEN COUNTY,Residential
FL,785862,GADSDEN COUNTY,Residential
FL,567375,GADSDEN COUNTY,Residential
FL,503438,GADSDEN COUNTY,Residential
FL,428168,GADSDEN COUNTY,Residential
FL,824970,GADSDEN COUNTY,Residential
FL,182953,GADSDEN COUNTY,Residential
FL,470499,GADSDEN COUNTY,Residential
FL,309731,GADSDEN COUNTY,Commercial
FL,190203,GADSDEN COUNTY,Residential
FL,706567,GADSDEN COUNTY,Residential
FL,449478,GADSDEN COUNTY,Residential
FL,355644,GADSDEN COUNTY,Residential
FL,651125,GADSDEN COUNTY,Residential
FL,629544,GADSDEN COUNTY,Residential
FL,851607,GADSDEN COUNTY,Residential
FL,778665,GADSDEN COUNTY,Residential
FL,869078,GADSDEN COUNTY,Residential
FL,737972,GADSDEN COUNTY,Residential
FL,644493,GADSDEN COUNTY,Residential
FL,206766,GADSDEN COUNTY,Residential
FL,349230,GADSDEN COUNTY,Residential
FL,539320,GADSDEN COUNTY,Residential
FL,696388,GADSDEN COUNTY,Residential
FL,250787,GADSDEN COUNTY,Residential
FL,122420,GADSDEN COUNTY,Residential
FL,613556,GADSDEN COUNTY,Residential
FL,703519,GADSDEN COUNTY,Residential
FL,275369,GADSDEN COUNTY,Residential
FL,332121,GADSDEN COUNTY,Residential
FL,931804,GADSDEN COUNTY,Residential
FL,384379,GADSDEN COUNTY,Residential
FL,740074,GADSDEN COUNTY,Residential
FL,103223,GADSDEN COUNTY,Residential
FL,492213,GADSDEN COUNTY,Residential
FL,246117,GADSDEN COUNTY,Residential
FL,401497,GADSDEN COUNTY,Residential
FL,702684,GADSDEN COUNTY,Commercial
FL,672475,GADSDEN COUNTY,Residential
FL,683842,GADSDEN COUNTY,Residential
FL,752251,GADSDEN COUNTY,Residential
FL,256535,GADSDEN COUNTY,Residential
FL,177567,GADSDEN COUNTY,Residential
FL,889944,GADSDEN COUNTY,Residential
FL,167508,GADSDEN COUNTY,Residential
FL,902637,GADSDEN COUNTY,Residential
FL,529761,GADSDEN COUNTY,Residential
FL,824464,GADSDEN COUNTY,Residential
FL,852690,GADSDEN COUNTY,Residential
FL,289551,GADSDEN COUNTY,Residential
FL,714503,GADSDEN COUNTY,Residential
FL,339215,GADSDEN COUNTY,Residential
FL,916316,GADSDEN COUNTY,Residential
FL,562662,GADSDEN COUNTY,Residential
FL,859555,GADSDEN COUNTY,Residential
FL,155867,GADSDEN COUNTY,Residential
FL,326736,WAKULLA COUNTY,Residential
FL,386572,WAKULLA COUNTY,Residential
FL,980608,WAKULLA COUNTY,Residential
FL,403239,WAKULLA COUNTY,Residential
FL,610427,WAKULLA COUNTY,Residential
FL,358889,WAKULLA COUNTY,Residential
FL,328732,WAKULLA COUNTY,Residential
FL,575764,WAKULLA COUNTY,Residential
FL,467957,WAKULLA COUNTY,Residential
FL,664848,WAKULLA COUNTY,Commercial
FL,412356,WAKULLA COUNTY,Residential
FL,422141,WAKULLA COUNTY,Residential
FL,604590,WAKULLA COUNTY,Residential
FL,805329,WAKULLA COUNTY,Residential
FL,450931,WAKULLA COUNTY,Residential
FL,266753,WAKULLA COUNTY,Residential
FL,551411,WAKULLA COUNTY,Residential
FL,649329,WAKULLA COUNTY,Residential
FL,992384,WAKULLA COUNTY,Residential
FL,580316,WAKULLA COUNTY,Residential
FL,803768,TAYLOR COUNTY,Residential
FL,905727,TAYLOR COUNTY,Residential
FL,107888,TAYLOR COUNTY,Residential
FL,916778,TAYLOR COUNTY,Residential
FL,942342,TAYLOR COUNTY,Residential
FL,768796,TAYLOR COUNTY,Residential
FL,531150,TAYLOR COUNTY,Residential
FL,293430,TAYLOR COUNTY,Residential
FL,209503,TAYLOR COUNTY,Residential
FL,102398,TAYLOR COUNTY,Residential
FL,903095,TAYLOR COUNTY,Residential
FL,636279,TAYLOR COUNTY,Residential
FL,359690,TAYLOR COUNTY,Residential
FL,891085,TAYLOR COUNTY,Residential
FL,409967,LEON COUNTY,Commercial
FL,678303,LEON COUNTY,Residential
FL,645243,LEON COUNTY,Commercial
FL,749435,LEON COUNTY,Residential
FL,611857,LEON COUNTY,Residential
FL,430900,BAY COUNTY,Residential
